Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
1682370862084803800,-0.1121250391006469,0.2165033519268036,-0.1143718734383583,-0.1017886418700218,-0.1057927629448473,-0.6361098189089447,-24.769100189208984,-17.177589416503906,27.47718811035156
1682370862094838000,-0.1282075941562652,0.1724860817193985,-0.136461466550827,-0.3016881138801574,-0.1051304996438324,-0.474215704437904,-24.78113555908203,-17.143722534179688,27.57831573486328
1682370862104871700,-0.1451346725225448,0.1264032125473022,-0.1503448635339737,-0.4013338985025882,-0.0839310597486794,-0.3306933686880394,-24.73184585571289,-17.082931518554688,27.66739654541016
1682370862114905900,-0.1576672345399856,0.0873117372393608,-0.1594624519348144,-0.3762397892564535,-0.1122037990309298,-0.247968360260874,-24.66826057434082,-17.024127960205078,27.73291015625
1682370862124940000,-0.1671951860189438,0.0670239999890327,-0.1708618700504303,-0.2817716995328664,-0.1549485696494579,-0.2321074318494647,-24.573522567749023,-16.925247192382812,27.851585388183597
1682370862134974700,-0.1628278642892837,0.0705287232995033,-0.1948433816432953,-0.1664379319131374,-0.2553181385017931,-0.2513310598933138,-24.599260330200195,-16.835311889648438,27.935531616210938
1682370862145009000,-0.1478752195835113,0.0918889641761779,-0.2290461361408233,-0.1312000297933817,-0.3566889933511614,-0.1995372145690024,-24.696916580200195,-16.796188354492188,27.97997283935547
1682370862155042800,-0.1312120854854583,0.1103545203804969,-0.2623894512653351,-0.1882329996138811,-0.3935919060736894,-0.0901045516186859,-24.76559066772461,-16.688175201416016,28.029830932617188
1682370862165076700,-0.1189333647489547,0.1075500547885894,-0.2813552618026733,-0.3173614838302135,-0.3539449553400278,0.0240545918642543,-24.840282440185547,-16.519180297851562,28.00147247314453
1682370862175111000,-0.1190611869096756,0.0974153950810432,-0.2799073159694671,-0.397630367809534,-0.2531656366430223,0.0939639213274233,-24.826675415039062,-16.326557159423828,28.09143829345703
1682370862185144800,-0.1297980397939682,0.0816745832562446,-0.2536648213863373,-0.3842255273133516,-0.0974244553111493,0.1011794969957321,-24.85175323486328,-16.25579833984375,28.112060546875
1682370862195178800,-0.1584904044866562,0.07595144957304,-0.2087482064962387,-0.2693371653735637,0.068771922931075,0.0471659343619132,-24.74738311767578,-16.102855682373047,28.192848205566406
1682370862205213000,-0.1988067030906677,0.0949455723166465,-0.1515225321054458,-0.0800654703617095,0.2312836213111877,-0.0581018731270683,-24.821456909179688,-16.04486083984375,28.180648803710938
1682370862215246800,-0.2549179196357727,0.1231045052409172,-0.1010124832391738,0.10828209554255,0.3593174421586096,-0.1185616070924326,-24.849197387695312,-15.896469116210938,28.24301147460937
1682370862225280800,-0.3179678320884704,0.1549938172101974,-0.0592998787760734,0.2645657131880521,0.4117059471741318,-0.1405207793137058,-24.895734786987305,-15.863819122314451,28.30030059814453
1682370862235315000,-0.3789206445217132,0.1844915300607681,-0.0341311432421207,0.3896867153286933,0.3880263809010386,-0.1311079127968289,-24.904417037963867,-15.82870101928711,28.355323791503903
1682370862245348900,-0.4225702881813049,0.2228194624185562,-0.0300278924405574,0.4891267482459545,0.3182216077908873,-0.1324673097828403,-24.889183044433597,-15.758590698242188,28.464859008789062
1682370862255382800,-0.4474847316741943,0.2677296698093414,-0.0352042764425277,0.5724637876242399,0.2091783186174929,-0.1600843981679529,-24.83098602294922,-15.66031265258789,28.582054138183597
1682370862265417000,-0.4594326019287109,0.293948769569397,-0.0446009300649166,0.6037444765508174,0.0882785874336958,-0.2094981616890057,-24.56794166564941,-15.589378356933594,28.712928771972656
1682370862275450600,-0.4638105928897857,0.3158298134803772,-0.0575457550585269,0.5862485673487187,-0.0028010288953781,-0.2659839824881404,-24.464290618896484,-15.51156234741211,28.81189727783203
1682370862285484800,-0.4607162773609161,0.3425321280956268,-0.075749970972538,0.5671510681688785,-0.0724687316223978,-0.3248868013011291,-24.464290618896484,-15.51156234741211,28.81189727783203
1682370862295519000,-0.4568909108638763,0.3649958968162536,-0.0978337079286575,0.5273386977404356,-0.1232176527373492,-0.36612631845586,-24.543907165527344,-15.318286895751951,28.94121551513672
1682370862305552600,-0.4528374373912811,0.3786288499832153,-0.1258683055639267,0.4198609043180942,-0.1699386335104704,-0.3698952425353229,-24.55988502502441,-15.206363677978516,29.12091064453125
1682370862315586800,-0.4527279734611511,0.3896133303642273,-0.1527372151613235,0.2598924606800079,-0.2075271904096007,-0.3430451929999515,-24.515092849731445,-15.09768295288086,29.29159545898437
1682370862325621000,-0.4584983289241791,0.379658430814743,-0.1799742579460144,0.0680424396127462,-0.2717107626371085,-0.2818148080222308,-24.50780296325684,-14.896198272705078,29.496994018554688
1682370862335654700,-0.4579190909862518,0.3370443880558014,-0.1967540383338928,-0.1766109508812427,-0.3209367119684815,-0.1708766450129449,-24.39337921142578,-14.744659423828123,29.63785552978516
1682370862345688800,-0.4455239176750183,0.2946528494358063,-0.2104631662368774,-0.3742372172623872,-0.3692417470626533,-0.061655405456759,-24.34043502807617,-14.576519012451172,29.79834747314453
1682370862355723000,-0.428364098072052,0.2719019949436188,-0.2113262861967086,-0.4033031527489423,-0.3984539591521024,0.0177535372249782,-24.27035903930664,-14.4451904296875,29.94568634033203
1682370862365756700,-0.3936255872249603,0.2583168148994446,-0.2022875547409057,-0.352562561070919,-0.4592866865817457,0.0815960043972358,-24.229467391967773,-14.323444366455078,30.146995544433597
1682370862375790800,-0.3467989563941955,0.2545124888420105,-0.1944775581359863,-0.3232522954344749,-0.515920354886353,0.0804005475349724,-24.165367126464844,-14.229171752929688,30.423927307128903
1682370862385825000,-0.2961522936820984,0.2465439736843109,-0.1931910365819931,-0.3075689886122942,-0.5826630370121448,0.036884208022058,-24.12664604187012,-14.074459075927734,30.58910369873047
1682370862395858700,-0.2427913546562194,0.2236631661653518,-0.2150643765926361,-0.3972662106722593,-0.6459547749664634,-0.0077043638322502,-24.06977844238281,-13.90340805053711,30.650535583496094
1682370862405892900,-0.1990911066532135,0.210802212357521,-0.2584731578826904,-0.5011234755098819,-0.6862628930225968,-0.0715863592972979,-24.01576805114746,-13.761905670166016,30.750991821289062
1682370862415927000,-0.1684562265872955,0.2146406322717666,-0.3194483816623688,-0.5746984148085117,-0.671420347873494,-0.1250857846967875,-24.001510620117188,-13.615062713623049,30.8529052734375
1682370862425960700,-0.1543649286031723,0.2113408893346786,-0.3677895665168762,-0.6680535748541355,-0.6022951545253395,-0.1542329687260091,-23.861473083496094,-13.44076919555664,30.955245971679688
1682370862435995000,-0.1510434448719024,0.2001425623893737,-0.386857807636261,-0.7902256640613079,-0.4609970706962049,-0.1221905016466975,-23.63848876953125,-13.27924346923828,31.07036590576172
1682370862446028800,-0.1464225053787231,0.1904988884925842,-0.372929185628891,-0.8791191685229539,-0.2936599979862571,-0.0414514428723603,-23.64974594116211,-13.202499389648438,31.173240661621094
1682370862456062700,-0.1464736461639404,0.1738091260194778,-0.3221706449985504,-0.9389116661846636,-0.1835870735041797,0.0614894377727061,-23.67020797729492,-13.08038330078125,31.243148803710938
1682370862466097000,-0.1452521383762359,0.1299968808889389,-0.2423250526189804,-1.0019161116302011,-0.1035181690763682,0.147549326243624,-23.73235893249512,-12.975578308105469,31.348541259765625
1682370862476130800,-0.1568456888198852,0.10576131939888,-0.1405036151409149,-0.9066659316182136,-0.0528363949134945,0.1934250883642584,-23.72612953186035,-12.867568969726562,31.45575714111328
1682370862486164700,-0.1584865897893905,0.0800002664327621,-0.0412952564656734,-0.6325836175441741,-0.0108270989626646,0.1923366355404257,-23.73632049560547,-12.739795684814451,31.510765075683597
1682370862496200000,-0.15641650557518,0.0562917441129684,0.0314915962517261,-0.3692518300652503,0.0362087929785251,0.2577026955507696,-23.721811294555664,-12.59799575805664,31.5838623046875
1682370862506233900,-0.1489810049533844,0.0487241744995117,0.0765506476163864,-0.0688882427871227,0.0355572702672332,0.2816734267901629,-23.790807723999023,-12.534561157226562,31.66064453125
1682370862516267800,-0.1466922909021377,0.0644080638885498,0.0772081762552261,0.2078857945889234,-0.0040666649170219,0.275737753130868,-23.814537048339844,-12.5001220703125,31.68809509277344
1682370862526302000,-0.1505431830883026,0.0815265029668808,0.0545407831668853,0.4253711921721697,-0.0736676590833812,0.2800630689840763,-23.7957706451416,-12.386791229248049,31.67510223388672
1682370862536335600,-0.153238832950592,0.1008269637823104,0.0197468493133783,0.5850456212997436,-0.1289304774262011,0.2769952789112925,-23.771892547607425,-12.369285583496094,31.697410583496094
1682370862546369800,-0.1554857939481735,0.1222004368901252,-0.0209176484495401,0.7205149989753961,-0.147030490001291,0.2872231698717922,-23.8161735534668,-12.301109313964844,31.75483703613281
1682370862556404000,-0.1529818922281265,0.145238921046257,-0.0540052950382232,0.8349895194172858,-0.1175647415421903,0.321805749887973,-24.051658630371094,-12.160537719726562,31.7161865234375
1682370862566437600,-0.1528375446796417,0.1642892062664032,-0.0823555439710617,0.9284405410528184,-0.0648225277181714,0.3862422739632427,-24.070486068725582,-12.143138885498049,31.706886291503903
1682370862576471800,-0.1539901494979858,0.193403422832489,-0.1105419099330902,0.967139981803298,0.00760448365435,0.4906683516647666,-24.104990005493164,-12.106246948242188,31.788475036621094
1682370862586506000,-0.156967893242836,0.2402765601873397,-0.1344150155782699,1.03289635630548,0.032589871829003,0.5594317990284413,-24.015060424804688,-12.038753509521484,31.824501037597656
1682370862596539600,-0.1548490822315216,0.2534999549388885,-0.1423989087343216,1.0466893193364142,0.024672084441781,0.5863472784828394,-23.93926239013672,-12.0350341796875,31.91883087158203
1682370862606573800,-0.1422581970691681,0.2579291462898254,-0.1512117534875869,0.996791608223319,0.0109635117586702,0.6093107323758303,-23.89414405822754,-11.990715026855469,32.03087615966797
1682370862616608000,-0.1217209622263908,0.2603145539760589,-0.161520317196846,0.96943013856709,-0.0426105497796088,0.5873707763116807,-23.92217254638672,-11.90056610107422,32.15632629394531
1682370862626641700,-0.1020488068461418,0.2656800150871277,-0.1735272705554962,0.965200538173318,-0.0851819365926086,0.5566365422867238,-23.834503173828125,-11.776588439941406,32.229583740234375
1682370862636675800,-0.0880123451352119,0.276116132736206,-0.1925148069858551,0.9422001863360404,-0.1006772465620189,0.5730917102642357,-23.7526912689209,-11.76315689086914,32.321800231933594
1682370862646710000,-0.0757785812020301,0.2748253941535949,-0.2137267738580703,0.8723626800000667,-0.1304868400227278,0.6023212388146668,-23.697967529296875,-11.718158721923828,32.34345245361328
1682370862656743700,-0.0584395453333854,0.2752000987529754,-0.2436146289110183,0.7780594254493713,-0.1878014763288199,0.6034894788764417,-23.58711814880371,-11.623516082763672,32.41442108154297
1682370862666777900,-0.0280208438634872,0.2650318741798401,-0.2731601893901825,0.6523194146275519,-0.2897817683134228,0.5752509341247379,-23.565961837768555,-11.560108184814451,32.49568176269531
1682370862676812000,0.0111497296020388,0.244312509894371,-0.3059785664081573,0.5075333425521851,-0.3904460092633962,0.4702073090467601,-23.63956069946289,-11.579818725585938,32.62962341308594
1682370862686845700,0.0520016252994537,0.243053987622261,-0.3372124433517456,0.359947995147109,-0.4548435165025293,0.3816054810080677,-23.60818862915039,-11.533088684082031,32.690338134765625
1682370862696884000,0.0842581018805503,0.255145251750946,-0.3665932416915893,0.2158914063900709,-0.4237795755991712,0.3283880508877336,-23.572832107543945,-11.372879028320312,32.71625518798828
1682370862706918000,0.0933630093932151,0.2559349536895752,-0.374807059764862,-0.0163163440287113,-0.3058410688411444,0.3793517107319086,-23.379337310791016,-11.203388214111328,32.782249450683594
1682370862716951800,0.0899352580308914,0.2293558418750763,-0.3553920686244964,-0.3316197262853383,-0.1787184810871258,0.4875089377857744,-23.319168090820312,-11.114334106445312,32.84874725341797
1682370862726986000,0.0804459154605865,0.1797671616077423,-0.3115792572498321,-0.5823252564251422,-0.1000447208121418,0.5730184988975524,-23.236373901367188,-11.13644027709961,32.913482666015625
1682370862737020000,0.0654560402035713,0.0800762549042701,-0.2467163801193237,-0.7844961804985999,-0.0349418052500113,0.6394703083179891,-23.230567932128903,-11.059955596923828,32.936309814453125
1682370862747053800,0.0436892248690128,-0.033412329852581,-0.1622254997491836,-0.8748182564586401,0.0517244881488382,0.709291594171524,-23.22501945495605,-10.962932586669922,32.93936920166016
1682370862757088000,0.0198651161044836,-0.0902977213263511,-0.084562137722969,-0.680744129601121,0.0626450010159984,0.6939863268814981,-23.21229553222656,-10.83138656616211,32.91690826416016
1682370862767121700,0.0053933770395815,-0.0863608568906784,-0.0360277295112609,-0.3118593792825937,-0.0369151876822113,0.6066852792430669,-23.29094696044922,-10.72002410888672,32.964134216308594
1682370862777155800,0.0040921568870544,-0.0406658053398132,-0.0282409135252237,-0.0034516017585992,-0.2233438778204843,0.5429110184688121,-23.28343391418457,-10.717945098876951,32.948486328125
1682370862787190000,0.015904027968645,0.0058163879439234,-0.0626135319471359,0.1034632970839738,-0.4071491606526076,0.5872438619963825,-23.401611328125,-10.73309326171875,32.95099639892578
1682370862797223700,0.0361099615693092,0.024376755580306,-0.1301630139350891,-0.0039478608429431,-0.5245543277189135,0.7366223033633083,-23.44969940185547,-10.756965637207031,32.919334411621094
1682370862807259000,0.0547524727880954,-0.0015017127152532,-0.2104444950819015,-0.2760685194551944,-0.588183261738345,0.9211980956438928,-23.473079681396484,-10.70294952392578,32.90135955810547
1682370862817293000,0.0609621666371822,-0.0455096513032913,-0.2722034752368927,-0.5558779790043831,-0.6155282917164265,1.035488345560059,-23.5081787109375,-10.701820373535156,32.933990478515625
1682370862827326700,0.0392109677195549,-0.0846667289733886,-0.2967265546321869,-0.6774994485914707,-0.6058865300808102,1.0739472555529326,-23.460107803344727,-10.68636703491211,32.987335205078125
1682370862837361000,0.0001069759018719,-0.093398168683052,-0.2817023396492004,-0.6462824725508689,-0.5592469074482098,1.0729889319147914,-23.43452835083008,-10.695213317871094,32.97071838378906
1682370862847394800,-0.048807930201292,-0.0725125968456268,-0.2330318242311477,-0.5203197588890791,-0.5454201882781461,1.0551388755127786,-23.51980400085449,-10.64910888671875,32.910736083984375
1682370862857428700,-0.0835619121789932,-0.0453217215836048,-0.1813385337591171,-0.3482043658614158,-0.6442505283318459,1.0341847156155854,-23.65391159057617,-10.53683853149414,32.87602233886719
1682370862867463000,-0.09384486079216,-0.0433458313345909,-0.1336458474397659,-0.3238368173241615,-0.8054924990370869,1.0835552610494197,-23.72839736938477,-10.442947387695312,32.81774139404297
1682370862877496800,-0.0761196613311767,-0.0531760901212692,-0.1022644862532615,-0.3294581643372773,-0.9927806190162896,1.148093711129203,-23.776613235473636,-10.436203002929688,32.817771911621094
1682370862887530800,-0.0460332073271274,-0.0746197700500488,-0.0918084383010864,-0.301881006103754,-1.18457744859159,1.1915620467819272,-23.765884399414062,-10.376502990722656,32.853363037109375
1682370862897565000,-0.0161181818693876,-0.0951636657118797,-0.0916883274912834,-0.2510878074556589,-1.3291501701772213,1.1932103254456072,-23.827617645263672,-10.367088317871094,32.80632781982422
1682370862907598800,0.0192903559654951,-0.1380335390567779,-0.0878851264715194,-0.1566816770523786,-1.4238830483168363,1.1613681301787495,-23.868885040283203,-10.321945190429688,32.83036804199219
1682370862917632800,0.0552662014961242,-0.1720839291810989,-0.083697035908699,-0.0286404035508632,-1.457723212467879,1.0976384391985834,-23.95438003540039,-10.250064849853516,32.80431365966797
1682370862927667000,0.0833117365837097,-0.1937530785799026,-0.0763373002409935,0.1577250486254692,-1.4342944060854612,0.9930609703276306,-23.963483810424805,-10.146099090576172,32.782081604003906
1682370862937700900,0.0969577729701995,-0.2036722898483276,-0.0686974823474884,0.3416711647003889,-1.3563985348477958,0.8627415227610618,-23.91337203979492,-10.178970336914062,32.71734619140625
1682370862947734800,0.0942383408546447,-0.2108585685491562,-0.0447962917387485,0.5051315421074628,-1.28026163610667,0.7390569100990891,-24.029151916503903,-10.179122924804688,32.6336669921875
1682370862957769000,0.0758822411298751,-0.2062073498964309,-0.0091253817081451,0.6717728876382112,-1.1993994624093174,0.6426418510261923,-24.144433975219727,-10.190681457519531,32.50733947753906
1682370862967803000,0.0591723546385765,-0.2074381858110427,0.0252319313585758,0.7929033588379621,-1.1442083941284569,0.5746726958453655,-24.199752807617188,-10.146682739257812,32.42569732666016
1682370862977836800,0.0457215271890163,-0.2224671989679336,0.0553267188370227,0.8155641034573317,-1.141478969164565,0.5310691164404153,-24.31114196777344,-10.1119384765625,32.434356689453125
1682370862987871000,0.0408513098955154,-0.2579779028892517,0.0825624093413353,0.8181716556072235,-1.166045255144313,0.5185318525590003,-24.369808197021484,-10.104877471923828,32.35620880126953
1682370862997905000,0.0427229814231395,-0.2873437702655792,0.0976723879575729,0.8322270689666271,-1.222558658070117,0.504674811315909,-24.311336517333984,-10.116512298583984,32.32472229003906
1682370863007938800,0.0413436293601989,-0.3119236826896667,0.1075798198580741,0.8813023577809334,-1.310200993426889,0.5016184924852103,-24.19512939453125,-10.162918090820312,32.247657775878906
1682370863017973000,0.0390594378113746,-0.3351334035396576,0.1040631160140037,0.9234645062059164,-1.4028878988221287,0.5243067826986313,-24.18971824645996,-10.222770690917969,32.137840270996094
1682370863028007000,0.0387358628213405,-0.3609680235385895,0.0912103280425071,0.9280348828613758,-1.5190142781242728,0.5314171992257237,-24.36797523498535,-10.247085571289062,32.047462463378906
1682370863038040800,0.0507962554693222,-0.3700416684150696,0.063025027513504,0.9160749804764986,-1.6420707489505408,0.5349484420917928,-24.59580993652344,-10.332122802734377,31.92578887939453
1682370863048075000,0.0708104893565177,-0.3671838343143463,0.0257254913449287,0.8831132065951823,-1.7585221224233507,0.5319388119470327,-24.59580993652344,-10.332122802734377,31.92578887939453
1682370863058109000,0.0941610857844352,-0.3988309800624847,-0.0141897015273571,0.6893307561606168,-1.852914078170806,0.6066043229613453,-24.800519943237305,-10.351028442382812,31.843833923339844
1682370863068143900,0.1140634268522262,-0.4194100797176361,-0.0527749694883823,0.4505290143042803,-1.8688672879755497,0.7444633722525089,-24.88007926940918,-10.34908676147461,31.702125549316406
1682370863078178000,0.1247315108776092,-0.4242136180400848,-0.0790981873869896,0.3211071000993251,-1.7802017470508813,0.9613083530403672,-24.99765968322754,-10.34725570678711,31.554931640625
1682370863088211700,0.1354754567146301,-0.4246929287910461,-0.0817004665732383,0.1855640726655721,-1.673826069651544,1.1221192388519643,-25.13862419128418,-10.456375122070312,31.453689575195312
1682370863098246000,0.150178775191307,-0.4259493947029114,-0.0635166615247726,0.031714404168725,-1.62556735791713,1.1884108892746268,-25.212507247924805,-10.526771545410156,31.326515197753903
1682370863108280000,0.1697211414575576,-0.4628000855445862,-0.0270241163671016,-0.1784013414293527,-1.658973076173663,1.209012874733284,-25.329158782958984,-10.529373168945312,31.235076904296875
1682370863118313700,0.1929665505886078,-0.4882465898990631,0.015993658453226,-0.3970142817378044,-1.7060184665955602,1.1694384047139434,-25.437253952026367,-10.542034149169922,31.05802154541016
1682370863128348000,0.2098056823015213,-0.5034343600273132,0.0677312538027763,-0.4714800323963165,-1.738187190403044,1.1060523395396769,-25.53410530090332,-10.566520690917969,30.87442779541016
1682370863138382000,0.2194178402423858,-0.5247972011566162,0.120180606842041,-0.4838526072353124,-1.733998798802495,1.0596765189424155,-25.474143981933597,-10.60202407836914,30.68682098388672
1682370863148415700,0.2250978648662567,-0.5494564771652222,0.1545663475990295,-0.5363298134475946,-1.7199698350585997,0.991356358366832,-25.495853424072266,-10.668827056884766,30.55387115478516
1682370863158450000,0.2175001353025436,-0.5620633363723755,0.1725464165210724,-0.5220996280431747,-1.6931220140129326,0.9119764591164886,-25.64951705932617,-10.774700164794922,30.38441467285156
1682370863168484000,0.2012743651866912,-0.5710961222648621,0.188229814171791,-0.4845809215098619,-1.6620720651023089,0.8458735361989587,-25.952800750732425,-10.894046783447266,30.20899200439453
1682370863178517800,0.1791674643754959,-0.5765843987464905,0.191986471414566,-0.4764607434183359,-1.6261336134977638,0.799822636707127,-26.142919540405277,-10.920799255371094,30.058990478515625
1682370863188552000,0.1569309532642364,-0.5735484957695007,0.1988671720027923,-0.4851917468845844,-1.586562212218344,0.8037111685782671,-26.288494110107425,-11.054458618164062,29.85855865478516
1682370863198585900,0.1413139104843139,-0.5483821630477905,0.2074228376150131,-0.4935726217389106,-1.5345301194250582,0.8035450182311237,-26.44979476928711,-11.203472137451172,29.601058959960938
1682370863208619800,0.1264131069183349,-0.5229694843292236,0.2252612859010696,-0.5266109679877757,-1.5101925276346504,0.8120202203053981,-26.51709747314453,-11.265674591064451,29.43379211425781
1682370863218654000,0.1175202801823616,-0.5136247277259827,0.2527339160442352,-0.6281500190109014,-1.4758074429519474,0.8063171863581985,-26.57681655883789,-11.308704376220703,29.16766357421875
1682370863228688000,0.1054196283221244,-0.5272333025932312,0.2878772616386413,-0.7982353675156831,-1.431626794311404,0.8271461855057627,-26.6236572265625,-11.359123229980469,28.99212646484375
1682370863238721800,0.0830597281455993,-0.5463670492172241,0.3308321833610534,-0.9181360046595336,-1.3391142225697636,0.8406590164210647,-26.818653106689453,-11.446216583251951,28.81456756591797
1682370863248756000,0.0491964891552925,-0.5726079344749451,0.3763442635536194,-0.973441712296009,-1.2382491252854466,0.8191530678600072,-26.975984573364254,-11.641456604003906,28.629898071289062
1682370863258790000,-0.0038952226750552,-0.6222401857376099,0.4243552088737488,-1.0144079289346932,-1.185483092194423,0.7413423176225274,-27.04393768310547,-11.764747619628906,28.39044189453125
1682370863268823800,-0.0590534955263137,-0.660173773765564,0.4538252651691437,-1.0490829364746808,-1.2654992435216903,0.5278623197557404,-27.088134765625,-11.914989471435549,28.19721984863281
1682370863278858000,-0.108515590429306,-0.6756526231765747,0.4531610906124115,-0.9191986654549836,-1.4498552555717528,0.1950119922295212,-27.197067260742188,-12.05634307861328,28.00238800048828
1682370863288892000,-0.1620174497365951,-0.645811140537262,0.3918825387954712,-0.7164291909664869,-1.612220969609916,-0.1247873132068663,-27.247108459472656,-12.155868530273438,27.895294189453125
1682370863298925800,-0.1845765560865402,-0.5519270300865173,0.2606312930583954,-0.5574269620120526,-1.7120095237039028,-0.2943113745670765,-27.209413528442383,-12.248435974121094,27.688552856445312
1682370863308961000,-0.1636532247066497,-0.3877887725830078,0.0684488117694854,-0.5878998416870832,-1.8070169810011985,-0.3837290490332991,-27.145872116088867,-12.338783264160156,27.4285888671875
1682370863318994700,-0.0882303714752197,-0.2070765197277069,-0.1617668122053146,-0.7824117754399776,-1.7777889868207275,-0.4178977144863456,-27.21439552307129,-12.46707534790039,27.18920135498047
1682370863329028900,0.0373263731598854,-0.0711423158645629,-0.3788239657878876,-1.263397887328267,-1.5117520320363342,-0.2967519726522267,-27.337337493896484,-12.4561767578125,27.02985382080078
1682370863339063000,0.1675805151462555,-0.0657760426402092,-0.5295231938362122,-1.9428782806038856,-1.033384359018132,-0.114211923982948,-27.460432052612305,-12.426464080810549,26.9287109375
1682370863349096700,0.2672037780284881,-0.1417507827281952,-0.5978368520736694,-2.713457579430937,-0.4657392967872321,-0.035375264763832,-27.528594970703125,-12.416839599609377,26.884742736816406
1682370863359131000,0.297138512134552,-0.1880833953619003,-0.5935606360435486,-3.0590526395767927,0.162356215557456,-0.1383980515386909,-27.59712791442871,-12.337787628173828,26.743492126464844
1682370863369165000,0.2501579821109772,-0.2438139468431472,-0.5459089279174805,-3.057868398228288,0.8518748955056071,-0.2837356200169771,-27.776968002319336,-12.205154418945312,26.722900390625
1682370863379198700,0.1372175961732864,-0.3151054680347442,-0.4903748333454132,-3.149140906780958,1.5137331228509543,-0.2736126507356762,-27.9764461517334,-12.054317474365234,26.690086364746094
1682370863389233000,-0.0406196825206279,-0.40032559633255,-0.4359270632266998,-3.27532398519516,2.1304821885339917,-0.1798897533562034,-28.08017921447754,-12.01849365234375,26.643516540527344
1682370863399267000,-0.2798879444599151,-0.516274631023407,-0.3517642319202423,-3.263812411099672,2.614557937000692,-0.0244519388850778,-28.211265563964844,-11.840618133544922,26.512908935546875
1682370863409300700,-0.5505509972572327,-0.6578753590583801,-0.2016261219978332,-3.0057693776786327,2.817338809666037,0.108925654143095,-28.304977416992188,-11.653205871582031,26.37335968017578
1682370863419335000,-0.7929061055183411,-0.8286710977554321,-0.0268079731613397,-2.488449385127425,2.6470614457204937,0.1074305932797491,-28.48175430297852,-11.495094299316406,26.23186492919922
1682370863429369000,-0.994325578212738,-0.9837674498558044,0.1232142224907875,-1.7718688029915093,2.319675849873573,-0.0595119271546602,-28.70487594604492,-11.333477020263672,26.10611724853516
1682370863439402800,-1.1485759019851685,-1.084291696548462,0.213871419429779,-0.8216074752748012,1.8533584609374405,-0.2767198960360139,-28.86363220214844,-11.144775390625,25.926300048828125
1682370863449437000,-1.2406026124954224,-1.0204788446426392,0.2133287191390991,0.231810860055685,1.2885054405778646,-0.6251021757476032,-29.097248077392575,-10.913936614990234,25.672286987304688
1682370863459470800,-1.1857497692108154,-0.7735852003097534,0.1373330354690551,1.292221830752492,0.5192803328387439,-1.4039400382235645,-29.313045501708984,-10.731380462646484,25.44696807861328
1682370863469504800,-1.0017117261886597,-0.5219008922576904,0.1284181475639343,1.9361364051282404,-0.6352925842419266,-2.281529220700264,-29.517803192138672,-10.57305908203125,25.26477813720703
1682370863479539000,-0.7667726874351501,-0.2573600113391876,0.199929878115654,2.2341239109247923,-1.4429456223137676,-2.710773162652552,-29.761911392211918,-10.301074981689451,25.05265045166016
1682370863489572900,-0.5708173513412476,0.0344812348484993,0.3037914633750915,2.441174423733353,-1.563869026634097,-2.583469263514876,-29.925745010375977,-10.103199005126951,24.900161743164062
1682370863499606800,-0.4451542198657989,0.2990710735321045,0.3775849938392639,2.503340080267191,-1.0811580637145788,-1.987765323948115,-29.965988159179688,-9.961483001708984,24.829429626464844
1682370863509641000,-0.3818037807941437,0.4533409774303436,0.3872272074222564,2.3253104947596785,-0.3707711120544001,-1.4006990104757249,-29.937423706054688,-9.940330505371094,24.779273986816406
1682370863519675000,-0.3654879033565521,0.5284740924835205,0.3420067429542541,1.9245932668507095,0.2207543362513184,-1.011426282775402,-29.86913681030273,-9.874347686767578,24.83848571777344
1682370863529708800,-0.385673850774765,0.5385894775390625,0.2687834799289703,1.6469553061217068,0.4872335549104958,-0.8395870763406157,-29.72768211364746,-9.778217315673828,24.929786682128903
1682370863539744000,-0.4123110473155975,0.4708109498023987,0.1993617862462997,1.3033715857982635,0.4975258163440972,-0.84546780494228,-29.621074676513672,-9.766620635986328,25.0689697265625
1682370863549777700,-0.4293558299541473,0.3902256786823272,0.1495480239391327,1.0603478423327206,0.4083437772646546,-0.907239347591996,-28.960193634033203,-9.878604888916016,25.39124298095703
1682370863559811800,-0.4343271553516388,0.3206993341445923,0.1209488809108734,1.061376600858569,0.3585640665080398,-0.969928516543284,-28.657493591308597,-9.982555389404297,25.64006805419922
1682370863569846000,-0.4366486370563507,0.2979892790317535,0.1105351895093917,1.213784838375449,0.3399628264125436,-1.045337977792695,-28.41672706604004,-10.041919708251951,25.85067749023437
1682370863579879700,-0.4450812637805938,0.32675302028656,0.1170261055231094,1.466222891396284,0.3284245104406029,-1.1449417499043046,-28.353302001953125,-10.02682113647461,26.01041412353516
1682370863589913900,-0.4635697603225708,0.3830466568470001,0.1285941302776336,1.6928543029874563,0.3200967540130019,-1.1882562832348047,-28.262603759765625,-10.000484466552734,26.18208312988281
1682370863599948000,-0.4869243502616882,0.4545299112796783,0.1372153162956237,1.8527035041600464,0.3107224842071533,-1.2372763347305358,-28.180604934692383,-9.93801498413086,26.353309631347656
1682370863609981700,-0.5140658020973206,0.49658203125,0.1339823901653289,1.862960109758377,0.2584184426046907,-1.213729016534984,-28.112031936645508,-9.784286499023438,26.39141082763672
